country,city,year,population
Russia,Perejaslav-Hmel'nickij,1000,NA
Russia,Pereslavl'-Zalesskij,1000,NA
Russia,Perm',1000,NA
Russia,Petrovsk,1000,NA
Russia,Petrozavodsk,1000,NA
Russia,Pjarnu,1000,NA
Russia,Pocinki,1000,NA
Russia,Polock,1000,NA
Russia,Poltava,1000,NA
Russia,Priluki,1000,NA
Russia,Pronsk,1000,NA
Russia,Pskov,1000,8
Russia,Putivl',1000,NA
Russia,Riga,1000,NA
Russia,Rjazan',1000,NA
Russia,Rostov,1000,NA
Russia,Rovno,1000,NA
Russia,Ryl'sk,1000,NA
Russia,Rzev,1000,NA
Russia,Sack,1000,NA
Russia,Saransk,1000,NA
Russia,Sarapul,1000,NA
Russia,Saratov,1000,NA
Russia,Serdobsk,1000,NA
Russia,Serpuhov,1000,NA
Russia,Sevsk,1000,NA
Russia,Simferopol',1000,NA
Russia,Skopin,1000,NA
Russia,Slonim,1000,NA
Russia,Smolensk,1000,1
Russia,Soroki,1000,NA
Russia,Sovetsk,1000,NA
Russia,Staraja Russa,1000,NA
Russia,Starodub,1000,NA
Russia,Starokonstantinov,1000,NA
Russia,Staryi Oskol,1000,NA
Russia,Stavropol',1000,NA
Russia,Sudak,1000,NA
Russia,Sudza,1000,NA
Russia,Sumy,1000,NA
Russia,Suzdal',1000,NA
Russia,Sverdlovsk,1000,NA
Russia,Syzran',1000,NA
Russia,Taganrog,1000,NA
Russia,Tallin,1000,NA
Russia,Tambov,1000,NA
Russia,Tartu,1000,NA
Russia,Ternopol',1000,NA
Russia,Toropec,1000,NA
Russia,Torzok,1000,NA
Russia,Trakaj,1000,NA
Russia,Tula,1000,NA
Russia,Ufa,1000,NA
Russia,Uglic,1000,NA
Russia,Ul'janovsk,1000,NA
Russia,Uman',1000,NA
Russia,Ural'sk,1000,NA
Russia,Vadinsk,1000,NA
Russia,Valki,1000,NA
Russia,Vasil'kov,1000,NA
Russia,Velikij Ustjug,1000,NA
Russia,Veliz,1000,NA
Russia,Venev,1000,NA
Russia,Verhnij Lomov,1000,NA
Russia,Vil'njus,1000,NA
Russia,Vitebsk,1000,NA
Russia,Vjaz'ma,1000,NA
Russia,Vladimir,1000,15
Russia,Vladimir-Vochynskiy,1000,NA
Russia,Volgograd,1000,NA
Russia,Vologda,1000,NA
Russia,Vol'sk,1000,NA
Russia,Voronez,1000,NA
Russia,Vorosilovgrad,1000,NA
Russia,Vyborg,1000,NA
Russia,Vysnij Volocek,1000,NA
Russia,Zarajsk,1000,NA
Russia,Zdanov,1000,NA
Russia,Zen'kov,1000,NA
Russia,Zitomir,1000,NA
Russia,Zizdra,1000,NA
Russia,Zolocev,1000,NA
Russia,Zolotonosa,1000,NA
Spain,Adra,1000,NA
Spain,Agreda,1000,NA
Spain,Aguilar,1000,NA
Spain,Aguilas,1000,NA
Spain,Alaejos,1000,NA
Spain,Alba,1000,NA
Spain,Albacete,1000,NA
Spain,Albuquerque,1000,NA
Spain,Alcala-De-Henares,1000,NA
Spain,Alcala-La-Real,1000,NA
Spain,Alcaniz,1000,NA
Spain,Alcaraz,1000,NA
Spain,Alcazar-De-San-Juan,1000,NA
Spain,Alcira,1000,NA
Spain,Alcoy,1000,NA
Spain,Alfaro,1000,NA
Spain,Algeciras,1000,NA
Spain,Alicante,1000,NA
Spain,Allariz,1000,NA
Spain,Almagro,1000,NA
Spain,Almansa,1000,NA
Spain,Almendralejo,1000,NA
Spain,Almeria,1000,27
Spain,Almodovar,1000,NA
Spain,Altea,1000,NA
Spain,Andujar,1000,NA
Spain,Antequera,1000,NA
Spain,Aracena,1000,NA
Spain,Aranda-De-Duero,1000,NA
Spain,Archinoda,1000,NA
Spain,Arcos-De-La-Frontera,1000,NA
Spain,Arevalo,1000,NA
Spain,Arjona,1000,NA
Spain,Aspe,1000,NA
Spain,Astorga,1000,NA
Spain,Avila,1000,NA
Spain,Azuaga,1000,NA
Spain,Badajoz,1000,16
Spain,Badalona,1000,NA
Spain,Baena,1000,NA
Spain,Baeza,1000,NA
Spain,Barbastro,1000,35
Spain,Barcelona,1000,5
Spain,Baza,1000,NA
Spain,Becerril,1000,NA
Spain,Bejar,1000,NA
Spain,Berja,1000,NA
Spain,Bilbao,1000,NA
Spain,Brozas,1000,NA
Spain,Buendia,1000,NA
Spain,Bujalance,1000,NA
Spain,Burgos,1000,18
Spain,Burriana,1000,NA
Spain,Cabra,1000,NA
Spain,Caceres,1000,NA
Spain,Cadiz,1000,NA
Spain,Calahorra,1000,NA
Spain,Calatayud,1000,NA
Spain,Callosa-De-Segura,1000,NA
Spain,Campo-De-Criptana,1000,NA
Spain,Cangas-De-Onis,1000,NA
Spain,Caravaca,1000,NA
Spain,Carcagente,1000,NA
Spain,Carmona,1000,NA
Spain,Cartagena,1000,33
Spain,Caspe,1000,NA
Spain,Castellon-De-La-Plana,1000,NA
Spain,Cazorla,1000,NA
Spain,Cervera,1000,NA
Spain,Chinchon,1000,NA
Spain,Ciempozuelos,1000,NA
Spain,Cieza,1000,NA
Spain,Ciudad-Real,1000,NA
Spain,Colmenar-De-Oreja,1000,NA
Spain,Colmenar-Viejo,1000,NA
Spain,Constantina,1000,NA
Spain,Consuegra,1000,NA
Spain,Cordoba,1000,450
Spain,Corral,1000,NA
Spain,Crevillente,1000,NA
Spain,Cuenca,1000,NA
Spain,Cuidad-Rodrigo,1000,NA
Spain,Cullera,1000,NA
Spain,Daimiel,1000,NA
Spain,Dalias,1000,NA
Spain,Don-Benito,1000,NA
Spain,Ecija,1000,18
Spain,Elche,1000,NA
Spain,Elvira,1000,22
Spain,Estepa,1000,NA
Spain,Felanitx,1000,NA
Spain,Ferrol,1000,NA
Spain,Figueras,1000,NA
Spain,Fraga,1000,NA
Spain,Fuente-Del-Maestre,1000,NA
Spain,Fuente-El-Sauco,1000,NA
Spain,Fuentes-De-Andalucia,1000,NA
Spain,Gandia,1000,NA
Spain,Gerona,1000,NA
Spain,Getafe,1000,NA
Spain,Gibraltar,1000,NA
Spain,Gijon,1000,NA
Spain,Granada,1000,26
Spain,Guadalajara,1000,NA
Spain,Guadix,1000,NA
Spain,Hellin,1000,NA
Spain,Hinojosa-Del-Duque,1000,NA
Spain,Hornachos,1000,NA
Spain,Huelva,1000,NA
Spain,Huercal-Overa,1000,NA
Spain,Huesca,1000,10
Spain,Huete,1000,NA
Spain,Igualada,1000,NA
Spain,Jaca,1000,NA
Spain,Jaen,1000,20
Spain,Jativa,1000,NA
Spain,Javea,1000,NA
Spain,Jerez-De-La-Frontera,1000,19
Spain,Jerez-De-Los-Caballeros,1000,NA
Spain,Jumilla,1000,NA
Spain,La Coruna,1000,NA
Spain,Lebrija,1000,NA
Spain,Leon,1000,15
Spain,Lerida,1000,NA
Spain,Lillo,1000,NA
Spain,Linares,1000,NA
Spain,Liria,1000,NA
Spain,Llerena,1000,NA
Spain,Llummayor,1000,NA
Spain,Logrono,1000,NA
Spain,Loja,1000,NA
Spain,Lora-Del-Rio,1000,NA
Spain,Lorca,1000,NA
Spain,Lucena,1000,NA
Spain,Lugo,1000,NA
Spain,Madrid,1000,NA
Spain,Mahon,1000,NA
Spain,Malaga,1000,17
Spain,Manacor,1000,NA
Spain,Manresa,1000,NA
Spain,Manzanares,1000,NA
Spain,Marchena,1000,NA
Spain,Martos,1000,NA
Spain,Mataro,1000,NA
Spain,Medina-Del-Campo,1000,NA
Spain,Medina-De-Rio-Seco,1000,NA
Spain,Membrilla,1000,NA
Spain,Merida,1000,30
Spain,Mondejar,1000,NA
Spain,Mondonedo,1000,NA
Spain,Monforte-De-Lemos,1000,NA
Spain,Monovar,1000,NA
Spain,Montefrio,1000,NA
Spain,Montilla,1000,NA
Spain,Montoro,1000,NA
Spain,Moratalla,1000,NA
Spain,Morella,1000,NA
Spain,Moron-De-La-Frontera,1000,NA
Spain,Motril,1000,NA
Spain,Mula,1000,NA
Spain,Murcia,1000,19
Spain,Najera,1000,NA
Spain,Nijar,1000,NA
Spain,Novelda,1000,NA
Spain,Ocana,1000,NA
Spain,Olivenza,1000,NA
Spain,Olot,1000,NA
Spain,Olvera,1000,NA
Spain,Onteniente,1000,NA
Spain,Orense,1000,NA
Spain,Orihuela,1000,NA
Spain,Osuna,1000,NA
Spain,Oviedo,1000,NA
Spain,Palencia,1000,NA
Spain,Palma,1000,25
Spain,Pamplona,1000,NA
Spain,Paredes-De-Nava,1000,NA
Spain,Pastrana,1000,NA
Spain,Pego,1000,NA
Spain,Penaranda,1000,NA
Spain,Plasencia,1000,NA
Spain,Pontevedra,1000,NA
Spain,Porcuna,1000,NA
Spain,Pozoblanco,1000,NA
Spain,Priego-De-Cordoba,1000,NA
Spain,Puente-Genil,1000,NA
Spain,Puerto-De-Santa-Maria,1000,NA
Spain,Puerto-Real,1000,NA
Spain,Puigcerda,1000,NA
Spain,Quiroga,1000,NA
Spain,Requena,1000,NA
Spain,Reus,1000,NA
Spain,Ronda,1000,NA
Spain,Rota,1000,NA
Spain,Rute,1000,NA
Spain,Sabadell,1000,NA
Spain,Salamanca,1000,NA
Spain,San-Clemente,1000,NA
Spain,San-Fernando,1000,NA
Spain,San-Lucar-De-Barrameda,1000,NA
Spain,San-Roque,1000,NA
Spain,San-Sebastian,1000,NA
Spain,Santander,1000,NA
Spain,Santiago,1000,NA
Spain,Segorbe,1000,NA
Spain,Segovia,1000,NA
Spain,Seron,1000,NA
Spain,Sevilla,1000,90
Spain,Solana,1000,NA
Spain,Soller,1000,NA
Spain,Soria,1000,NA
Spain,Tafalla,1000,NA
Spain,Talavera,1000,NA
Spain,Tarazona,1000,NA
Spain,Tarifa,1000,NA
Spain,Tarragona,1000,NA
Spain,Tarrasa,1000,NA
Spain,Tembleque,1000,NA
Spain,Teruel,1000,NA
Spain,Tineo,1000,NA
Spain,Toledo,1000,37
Spain,Tolosa,1000,NA
Spain,Tomelloso,1000,NA
Spain,Tordesillas,1000,NA
Spain,Toro,1000,NA
Spain,Torre-Don-Jimeno,1000,NA
Spain,Torrevieja,1000,NA
Spain,Tortosa,1000,NA
Spain,Totana,1000,NA
Spain,Trujillo,1000,NA
Spain,Tudela,1000,NA
Spain,Tuy,1000,NA
Spain,Ubeda,1000,NA
Spain,Utiel,1000,NA
Spain,Utrera,1000,NA
Spain,Valdepenas,1000,NA
Spain,Valencia,1000,15
Spain,Valladolid,1000,6
Spain,Vall-De-Ujo,1000,NA
Spain,Valls,1000,NA
Spain,Velez-Blanco,1000,NA
Spain,Velez-Malaga,1000,NA
Spain,Velez-Rubio,1000,NA
Spain,Vich,1000,NA
Spain,Vigo,1000,NA
Spain,Villacarrillo,1000,NA
Spain,Villafranca-De-Los-Barros,1000,NA
Spain,Villajoyosa,1000,NA
Spain,Villalon,1000,NA
Spain,Villanueva-De-Cordoba,1000,NA
Spain,Villanueva-De-La-Jara,1000,NA
Spain,Villanueva-De-La-Serena,1000,NA
Spain,Villanueva-De-Los-Infantes,1000,NA
Spain,Villanueva-Y-Geltru,1000,NA
Spain,Villa-Robledo,1000,NA
Spain,Villarreal,1000,NA
Spain,Villena,1000,NA
Spain,Vinaroz,1000,NA
Spain,Vitoria,1000,NA
Spain,Vivero,1000,NA
Spain,Yecla,1000,NA
Spain,Yepes,1000,NA
Spain,Yniesta,1000,NA
Spain,Zamora,1000,NA
Spain,Zaragoza,1000,17
Sweden,Arboga,1000,NA
Sweden,Falun,1000,NA
Sweden,Gaevle,1000,NA
Sweden,Goeteborg,1000,NA
Sweden,Haelsingborg,1000,NA
Sweden,Joenkoeping,1000,NA
Sweden,Kalmar,1000,NA
Sweden,Karlskrona,1000,NA
Sweden,Landskrona,1000,NA
Sweden,Linkoeping,1000,NA
Sweden,Lund,1000,NA
Sweden,Malmoe,1000,NA
Sweden,Norrkoeping,1000,NA
Sweden,Oerebro,1000,NA
Sweden,Stockholm,1000,NA
Sweden,Uddevalla,1000,NA
Sweden,Uppsala,1000,NA
Sweden,Vaesteras,1000,NA
Sweden,Vaestervik,1000,NA
Sweden,Visby,1000,NA
Switzerland,Altstaetten,1000,NA
Switzerland,Basel,1000,NA
Switzerland,Bern,1000,NA
Switzerland,Fribourg,1000,NA
Switzerland,Geneve,1000,1
Switzerland,Herisau,1000,NA
Switzerland,La Chaux-De-Fonds,1000,NA
Switzerland,Lausanne,1000,NA
Switzerland,Le Locle,1000,NA
Switzerland,Lugano,1000,NA
Switzerland,Luzern,1000,NA
Switzerland,Neuchatel,1000,NA
Switzerland,Schaffhausen,1000,NA
Switzerland,Schwyz,1000,NA
Switzerland,Solothurn,1000,NA
Switzerland,St-Gallen,1000,NA
Switzerland,Vevey,1000,NA
Switzerland,Winterthur,1000,NA
Switzerland,Zuerich,1000,NA
Yugoslavia,Bakar,1000,NA
Yugoslavia,Banja Luka,1000,NA
Yugoslavia,Belgrade,1000,NA
Yugoslavia,Bitola,1000,NA
Yugoslavia,Debar,1000,NA
Yugoslavia,Dubrovnik,1000,NA
Yugoslavia,Gjakove,1000,NA
Yugoslavia,Koper,1000,NA
Yugoslavia,Kragujevac,1000,NA
Yugoslavia,Ljubljana,1000,NA
Yugoslavia,Maribor,1000,NA
Yugoslavia,Nagykikinda,1000,NA
Yugoslavia,Nis,1000,NA
Yugoslavia,Novi Sad,1000,NA
Yugoslavia,Novipazar,1000,NA
Yugoslavia,Ohrid,1000,40
Yugoslavia,Osijek,1000,NA
Yugoslavia,Panczova,1000,NA
Yugoslavia,Pec,1000,NA
Yugoslavia,Pristina,1000,NA
Yugoslavia,Prizrend,1000,15
Yugoslavia,Rijeka,1000,NA
Yugoslavia,Rovinj,1000,NA
Yugoslavia,Sarajevo,1000,NA
Yugoslavia,Semlin,1000,NA
Yugoslavia,Senta,1000,NA
Yugoslavia,Skopje,1000,NA
Yugoslavia,Smederevo,1000,NA
Yugoslavia,Sombor,1000,NA
Yugoslavia,Split,1000,NA
Yugoslavia,Subotica,1000,NA
Yugoslavia,Tetovo,1000,NA
Yugoslavia,Titovo Uzice,1000,NA
Yugoslavia,Trebinje,1000,NA
Yugoslavia,Ulqin,1000,NA
Yugoslavia,Varasd,1000,NA
Yugoslavia,Vrsac,1000,NA
Yugoslavia,Zadar,1000,NA
Yugoslavia,Zagreb,1000,NA
Yugoslavia,Zrenjanin,1000,NA
Albania,Berat,1200,NA
Albania,Delvina,1200,NA
Albania,Durres,1200,25
Albania,Elbasan,1200,NA
Albania,Gjirokaster,1200,NA
Albania,Korca,1200,NA
Albania,Kruja,1200,NA
Albania,Peqin,1200,NA
Albania,Permet,1200,NA
Albania,Shkoder,1200,NA
Albania,Tirane,1200,NA
Albania,Vlora,1200,NA
Albania,Voskpoje,1200,NA
Austria,Bad Ischl,1200,NA
Austria,Dornbirn,1200,NA
Austria,Eisenstadt,1200,NA
Austria,Gmunden,1200,NA
Austria,Graz,1200,NA
Austria,Innsbruck,1200,NA
Austria,Klagenfurt,1200,NA
Austria,Krems,1200,NA
Austria,Linz,1200,NA
Austria,Mattersburg,1200,NA
Austria,Neunkirchen,1200,NA
Austria,Salzburg,1200,NA
Austria,Schwaz,1200,NA
Austria,Steyr,1200,NA
Austria,Wels,1200,NA
Austria,Wien,1200,12
Austria,Wiener Neustadt,1200,NA
Belgium,Aalst,1200,NA
Belgium,Aarschot,1200,NA
Belgium,Antwerpen,1200,15
Belgium,Ardooie,1200,NA
Belgium,Arlon,1200,NA
Belgium,Ath,1200,NA
Belgium,Beveren,1200,NA
Belgium,Binche,1200,NA
Belgium,Bouillon,1200,NA
Belgium,Brugge,1200,25
Belgium,Bruxelles,1200,NA
Belgium,Charleroi,1200,NA
Belgium,Deinze,1200,NA
Belgium,Dendermonde,1200,NA
Belgium,Diest,1200,NA
Belgium,Dinant,1200,NA
Belgium,Dour,1200,NA
Belgium,Eekloo,1200,NA
Belgium,Enghien,1200,NA
Belgium,Eupen,1200,NA
Belgium,Evergem,1200,NA
Belgium,Geeraardsbergen,1200,NA
Belgium,Gent,1200,25
Belgium,Halle,1200,NA
Belgium,Hamme,1200,NA
Belgium,Hasselt,1200,NA
Belgium,Huy,1200,6
Belgium,Ieper,1200,40
Belgium,Izegem,1200,NA
Belgium,Jumet,1200,NA
Belgium,Kortrijk,1200,NA
Belgium,Kruishoutem,1200,NA
Belgium,Leuven,1200,7
Belgium,Liege,1200,20
Belgium,Lier,1200,NA
Belgium,Lokeren,1200,NA
Belgium,Malmedy,1200,NA
Belgium,Mechelen,1200,NA
Belgium,Menen,1200,NA
Belgium,Meulebeke,1200,NA
Belgium,Mons,1200,NA
Belgium,Namur,1200,NA
Belgium,Nieuwpoort,1200,NA
Belgium,Nivelles,1200,NA
Belgium,Oostende,1200,NA
Belgium,Oudenaarde,1200,NA
Belgium,Peruwelz,1200,NA
Belgium,Poperinge,1200,NA
Belgium,Roeselare,1200,NA
Belgium,Ronse,1200,NA
Belgium,Ruiselede,1200,NA
Belgium,Soignies,1200,NA
Belgium,Spa,1200,NA
Belgium,St-Niklaas,1200,NA
Belgium,St-Truiden,1200,3
Belgium,Temse,1200,NA
Belgium,Thuin,1200,NA
Belgium,Tielt,1200,NA
Belgium,Tienen,1200,NA
Belgium,Tongeren,1200,NA
Belgium,Torhout,1200,NA
Belgium,Tournai,1200,NA
Belgium,Turnhout,1200,NA
Belgium,Verviers,1200,NA
Belgium,Veurne,1200,NA
Belgium,Waregem,1200,NA
Belgium,Wavre,1200,NA
Belgium,Wetteren,1200,NA
Belgium,Wingene,1200,NA
Belgium,Zele,1200,NA
Belgium,Zomergem,1200,NA
Belgium,Zoutleeuw,1200,NA
Bulgaria,Burgas,1200,NA
Bulgaria,Kolarovgrad,1200,NA
Bulgaria,Lom,1200,NA
Bulgaria,Lovec,1200,NA
Bulgaria,Nikopol,1200,NA
Bulgaria,Omurtag,1200,NA
Bulgaria,Pleven,1200,NA
Bulgaria,Plovdiv,1200,20
Bulgaria,Preslav,1200,NA
Bulgaria,Razgrad,1200,NA
Bulgaria,Ruse,1200,NA
Bulgaria,Sevlievo,1200,NA
Bulgaria,Silistra,1200,NA
Bulgaria,Sliven,1200,NA
Bulgaria,Sofija,1200,NA
Bulgaria,Stara Zagora,1200,NA
Bulgaria,Svistov,1200,NA
Bulgaria,Tatar-Pazardzik,1200,NA
Bulgaria,Tutrakan,1200,NA
Bulgaria,Varna,1200,NA
Bulgaria,Veliko Turnovo,1200,35
Bulgaria,Vidin,1200,NA
Czechoslovakia,Banska Bystrica,1200,NA
Czechoslovakia,Banska Stiavnica,1200,NA
Czechoslovakia,Bratislava,1200,NA
Czechoslovakia,Brezova,1200,NA
Czechoslovakia,Brno,1200,NA
Czechoslovakia,Ceske Budejovice,1200,NA
Czechoslovakia,Cesky Tesin,1200,NA
Czechoslovakia,Cheb,1200,NA
Czechoslovakia,Eperjes,1200,NA
Czechoslovakia,Ersekujvar,1200,NA
Czechoslovakia,Gelnica,1200,NA
Czechoslovakia,Iglo,1200,NA
Czechoslovakia,Jihlava,1200,NA
Czechoslovakia,Kolin,1200,NA
Czechoslovakia,Komarno,1200,NA
Czechoslovakia,Kosice,1200,NA
Czechoslovakia,Kremnica,1200,NA
Czechoslovakia,Kutna Hora,1200,NA
Czechoslovakia,Levoca,1200,NA
Czechoslovakia,Liberec,1200,NA
Czechoslovakia,Litomerice,1200,NA
Czechoslovakia,Marianske Lazne,1200,NA
Czechoslovakia,Mikulov,1200,NA
Czechoslovakia,Myjava,1200,NA
Czechoslovakia,Nitra,1200,NA
Czechoslovakia,Olomouc,1200,NA
Czechoslovakia,Opava,1200,NA
Czechoslovakia,Ostrava,1200,NA
Czechoslovakia,Plzen,1200,NA
Czechoslovakia,Praha,1200,10
Czechoslovakia,Prostejov,1200,NA
Czechoslovakia,Skalica,1200,NA
Czechoslovakia,Sternberk,1200,NA
Czechoslovakia,Trnava,1200,NA
Czechoslovakia,Vratz,1200,NA
Czechoslovakia,Znojmo,1200,NA
Denmark,Aalborg,1200,NA
Denmark,Aarhus,1200,NA
Denmark,Helsingor,1200,NA
Denmark,Kobenhavn,1200,NA
Denmark,Odense,1200,NA
Denmark,Randers,1200,NA
Denmark,Ribe,1200,NA
Denmark,Roskilde,1200,NA
Denmark,Svendborg,1200,NA
Denmark,Viborg,1200,NA
Finland,Haemeenlinna,1200,NA
Finland,Helsinki,1200,NA
Finland,Kuopio,1200,NA
Finland,Oulu,1200,NA
Finland,Pori,1200,NA
Finland,Tampere,1200,NA
Finland,Turku,1200,NA
Finland,Vaasa,1200,NA
France,Abbeville,1200,NA
France,Agde,1200,NA
France,Agen,1200,NA
France,Aire,1200,NA
France,Aix,1200,15
France,Ajaccio,1200,NA
France,Albi,1200,NA
France,Alencon,1200,NA
France,Ales,1200,NA
France,Ambert,1200,NA
France,Amboise,1200,NA
France,Amiens,1200,12
France,Anduze,1200,NA
France,Angers,1200,30
France,Angouleme,1200,NA
France,Annecy,1200,NA
France,Annonay,1200,NA
France,Antibes,1200,NA
France,Apt,1200,NA
France,Arbois,1200,NA
France,Argentan,1200,NA
France,Argenteuil,1200,NA
France,Arles,1200,20
France,Armentieres,1200,NA
France,Arras,1200,20
France,Aubagne,1200,NA
France,Auch,1200,NA
France,Aurillac,1200,NA
France,Autun,1200,NA
France,Auxerre,1200,NA
France,Avallon,1200,NA
France,Avignon,1200,13
France,Avranches,1200,NA
France,Bagneres-De-Bigorre,1200,NA
France,Bagnols,1200,NA
France,Bailleul,1200,NA
France,Barcelonnette,1200,NA
France,Bar-Le-Duc,1200,NA
France,Bastia,1200,NA
France,Bayeux,1200,NA
France,Bayonne,1200,NA
France,Beaucaire,1200,NA
France,Beaugency,1200,NA
France,Beaune,1200,NA
France,Beauvais,1200,12
France,Bedarrieux,1200,NA
France,Belfort,1200,NA
France,Bergerac,1200,NA
France,Bergues,1200,NA
France,Bernay,1200,NA
France,Besancon,1200,NA
France,Bethune,1200,NA
France,Beziers,1200,10
France,Billom,1200,NA
France,Blois,1200,NA
France,Bonifacio,1200,NA
France,Bonnetable,1200,NA
France,Bordeaux,1200,15
France,Boulogne,1200,NA
France,Bourbourg,1200,NA
France,Bourg-En-Bresse,1200,NA
France,Bourges,1200,NA
France,Brest,1200,NA
France,Brignoles,1200,NA
France,Brioude,1200,NA
France,Brive,1200,NA
France,Brouage,1200,NA
France,Caen,1200,12
France,Cahors,1200,NA
France,Calais,1200,NA
France,Cambrai,1200,NA
France,Cannes,1200,NA
France,Carcassonne,1200,NA
France,Carpentras,1200,NA
France,Castelnaudary,1200,NA
France,Castelsarrasin,1200,NA
France,Castres,1200,NA
France,Cavaillon,1200,NA
France,Chalons-Sur-Marne,1200,12
France,Chalon-Sur-Saone,1200,NA
France,Chambery,1200,NA
France,Charleville,1200,NA
France,Chartres,1200,7
France,Chateaudun,1200,NA
France,Chateau-Gontier,1200,NA
France,Chateauroux,1200,NA
France,Chatellerault,1200,NA
France,Chaumont,1200,NA
France,Cherbourg,1200,NA
France,Chinon,1200,NA
France,Cholet,1200,NA
France,Clamecy,1200,NA
France,Clermont-Ferrand,1200,NA
France,Clermont-L'herault,1200,NA
France,Cluny,1200,NA
France,Colmar,1200,NA
France,Comines,1200,NA
France,Compiegne,1200,NA
France,Conde-Sur-L'escaut,1200,NA
France,Conde-Sur-Noireau,1200,NA
France,Condom,1200,NA
France,Condrieu,1200,NA
France,Corte,1200,NA
France,Cosne,1200,NA
France,Coulommiers,1200,NA
France,Coutances,1200,NA
France,Cuers,1200,NA
France,Darnetal,1200,NA
France,Dax,1200,NA
France,Die,1200,NA
France,Dieppe,1200,NA
France,Digne,1200,NA
France,Dijon,1200,NA
France,Dinan,1200,NA
France,Dole,1200,NA
France,Douai,1200,NA
France,Draguignan,1200,NA
France,Dreux,1200,NA
France,Dunkerque,1200,NA
France,Elbeuf,1200,NA
France,Epernay,1200,NA
France,Epinal,1200,NA
France,Etampes,1200,NA
France,Eu,1200,NA
France,Evreux,1200,NA
France,Falaise,1200,NA
France,Fecamp,1200,NA
France,Figeac,1200,NA
France,Fontainebleau,1200,NA
France,Fontenay-Le-Comte,1200,NA
France,Fougeres,1200,NA
France,Gaillac,1200,NA
France,Gap,1200,NA
France,Gentilly,1200,NA
France,Givors,1200,NA
France,Granville,1200,NA
France,Grasse,1200,NA
France,Gray,1200,NA
France,Grenoble,1200,NA
France,Guerande,1200,NA
France,Guingamp,1200,NA
France,Haguenau,1200,NA
France,Hasparren,1200,NA
France,Hazebrouck,1200,NA
France,Herbault,1200,NA
France,Hesdin,1200,NA
France,Hondschoote,1200,NA
France,Honfleur,1200,NA
France,Hyeres,1200,NA
France,Issoire,1200,NA
France,Issoudun,1200,NA
France,Joigny,1200,NA
France,La Charite-Sur-Loire,1200,NA
France,La Ciotat,1200,NA
France,La Fleche,1200,NA
France,La Rochelle,1200,NA
France,La Seyne-Sur-Mer,1200,NA
France,Laigle,1200,NA
France,Langres,1200,NA
France,Laon,1200,NA
France,Laval,1200,NA
France,Lavaur,1200,NA
France,Le Blanc,1200,NA
France,Le Cateau,1200,NA
France,Le Creusot,1200,NA
France,Le Croisic,1200,NA
France,Le Havre,1200,NA
France,Le Mans,1200,3
France,Le Puy,1200,NA
France,Lectoure,1200,NA
France,Lens,1200,NA
France,Les Sables-D'olonne,1200,NA
France,Libourne,1200,NA
France,Lille,1200,NA
France,Limoges,1200,NA
France,Limoux,1200,NA
France,Lisieux,1200,NA
France,Loches,1200,NA
France,Lodeve,1200,NA
France,Lons-Le-Saunier,1200,NA
France,Lorient,1200,NA
France,Loudun,1200,NA
France,Lourdes,1200,NA
France,Louviers,1200,NA
France,Lunel,1200,NA
France,Luneville,1200,NA
France,Luxeuil,1200,NA
France,Lyon,1200,22
France,Macon,1200,NA
France,Mamers,1200,NA
France,Manosque,1200,NA
France,Marmande,1200,NA
France,Marseille,1200,25
France,Martigues,1200,NA
France,Maubeuge,1200,NA
France,Mayenne,1200,NA
France,Meaux,1200,NA
France,Melun,1200,NA
France,Mende,1200,NA
France,Metz,1200,27
France,Meudon,1200,NA
France,Millau,1200,NA
France,Mirecourt,1200,NA
France,Moissac,1200,NA
France,Montargis,1200,NA
France,Montauban,1200,NA
France,Montbeliard,1200,NA
France,Montbrison,1200,NA
France,Montceau-Les-Mines,1200,NA
France,Mont-De-Marsan,1200,NA
France,Montelimar,1200,NA
France,Montlucon,1200,NA
France,Montpellier,1200,13
France,Montreuil,1200,NA
France,Morlaix,1200,NA
France,Moulins,1200,NA
France,Mulhouse,1200,NA
France,Nancy,1200,NA
France,Nantes,1200,NA
France,Narbonne,1200,31
France,Nerac,1200,NA
France,Nevers,1200,NA
France,Nice,1200,NA
France,Nimes,1200,NA
France,Niort,1200,NA
France,Nogent-Le-Rotrou,1200,NA
France,Noyon,1200,3
France,Obernai,1200,NA
France,Oloron-Ste-Marie,1200,NA
France,Orange,1200,NA
France,Orleans,1200,27
France,Orthez,1200,NA
France,Pamiers,1200,NA
France,Paris,1200,110
France,Pau,1200,NA
France,Perigueux,1200,NA
France,Perpignan,1200,NA
France,Pezenas,1200,NA
France,Ploermel,1200,NA
France,Poitiers,1200,21
France,Poligny,1200,NA
France,Pont-A-Mousson,1200,NA
France,Pont-Audemer,1200,NA
France,Pontoise,1200,NA
France,Provins,1200,20
France,Quimper,1200,NA
France,Quimperle,1200,NA
France,Rambervillers,1200,NA
France,Reims,1200,11
France,Rennes,1200,NA
France,Rethel,1200,NA
France,Ribeauville,1200,NA
France,Richelieu,1200,NA
France,Riom,1200,NA
France,Rive-De-Gier,1200,NA
France,Roanne,1200,NA
France,Rochefort,1200,NA
France,Rodez,1200,NA
France,Romans,1200,NA
France,Romorantin,1200,NA
France,Roubaix,1200,NA
France,Rouen,1200,15
France,Saintes,1200,NA
France,Salies-De-Bearn,1200,NA
France,Salins-Les-Bains,1200,NA
